date,symbol,side,units,price,value,cost,reason
2019-02-15,AARTIIND,buy,140.64317813077338,354.8,49900.1996007984,99.8003992015968,rebalance
2019-02-15,BRITANNIA,buy,16.944040611476535,2945.0,49900.1996007984,99.8003992015968,rebalance
2019-02-15,COLPAL,buy,39.76111521975968,1255.0,49900.1996007984,99.8003992015968,rebalance
2019-02-15,ITC,buy,178.8537620100301,279.0,49900.1996007984,99.8003992015968,rebalance
2019-02-15,LT,buy,40.112700643728616,1244.0,49900.1996007984,99.8003992015968,rebalance
2019-02-15,MGL,buy,57.42916285049879,868.9,49900.1996007984,99.8003992015968,rebalance
2019-02-15,NTPC,buy,453.63817818907637,110.0,49900.1996007984,99.8003992015968,rebalance
2019-02-15,POWERGRID,buy,497.26158047631685,100.35000000000001,49900.1996007984,99.8003992015968,rebalance
2019-02-15,RATNAMANI,buy,88.31372709715959,565.0333333333333,49900.1996007984,99.8003992015968,rebalance
2019-02-15,SKFINDIA,buy,25.33005055878091,1970.0,49900.1996007984,99.8003992015968,rebalance
2019-06-03,AARTIIND,sell,140.64317813077338,469.9625,66097.01960228357,132.19403920456716,rebalance
2019-06-03,BRITANNIA,sell,16.944040611476535,2936.0,49747.70323529511,99.49540647059021,rebalance
2019-06-03,COLPAL,sell,39.76111521975968,1152.4,45820.70917925106,91.64141835850212,rebalance
2019-06-03,LT,sell,40.112700643728616,1563.7,62724.229996598435,125.44845999319688,rebalance
2019-06-03,NTPC,sell,46.3952102108934,134.4,6235.516252344074,12.471032504688148,rebalance
2019-06-03,RATNAMANI,sell,88.31372709715959,640.0,56520.785342182135,113.04157068436427,rebalance
2019-06-03,SKFINDIA,sell,25.33005055878091,1894.05,47976.38226085898,95.95276452171797,rebalance
2019-06-03,ITC,buy,15.588137116113694,281.4,4386.501784474393,8.773003568948788,rebalance
2019-06-03,JBCHEPHARM,buy,286.9635864906829,189.975,54515.90734356749,109.03181468713498,rebalance
2019-06-03,MAHSEAMLES,buy,235.00768334332358,231.975,54515.90734356749,109.03181468713498,rebalance
2019-06-03,MGL,buy,4.190886807276396,888.0,3721.5074848614395,7.443014969722879,rebalance
2019-06-03,PIIND,buy,47.487724166870635,1148.0,54515.90734356749,109.03181468713498,rebalance
2019-06-03,POWERGRID,buy,14.134942946289714,107.015625,1512.659753736535,3.0253195074730703,rebalance
2019-06-03,RELIANCE,buy,81.6717713012247,667.5,54515.90734356749,109.03181468713498,rebalance
2019-06-03,TATASTEEL,buy,1114.9587349129254,48.895,54515.90734356749,109.03181468713498,rebalance
2019-06-03,TRIDENT,buy,8046.628390194463,6.775,54515.90734356749,109.03181468713498,rebalance
2019-08-16,ITC,sell,194.4418991261438,248.75,48367.42240762827,96.73484481525654,rebalance
2019-08-16,JBCHEPHARM,sell,19.934070784984424,187.725,3742.123438111201,7.484246876222402,rebalance
2019-08-16,MAHSEAMLES,sell,235.00768334332358,200.6,47142.54127867071,94.28508255734143,rebalance
2019-08-16,PIIND,sell,3.12655971036422,1130.0,3533.012472711569,7.0660249454231385,rebalance
2019-08-16,POWERGRID,sell,74.76423349194286,114.80624999999999,8583.401281334365,17.16680256266873,rebalance
2019-08-16,RELIANCE,sell,81.6717713012247,645.6,52727.29555207067,105.45459110414134,rebalance
2019-08-16,TATASTEEL,sell,1114.9587349129254,36.0,40138.51445686531,80.27702891373063,rebalance
2019-08-16,TRIDENT,sell,8046.628390194463,5.6000000000000005,45061.11898508899,90.12223797017799,rebalance
2019-08-16,GSPL,buy,224.9083400815126,222.0,49929.651498095795,99.85930299619159,rebalance
2019-08-16,KNRCON,buy,421.3472700261249,118.5,49929.651498095795,99.85930299619159,rebalance
2019-08-16,MGL,buy,0.6329187145874473,805.2,509.6261489858126,1.0192522979716252,rebalance
2019-08-16,NHPC,buy,2194.709955960255,22.75,49929.651498095795,99.85930299619159,rebalance
2019-08-16,NMDC,buy,1430.6490400600514,34.9,49929.651498095795,99.85930299619159,rebalance
2019-08-16,NTPC,buy,19.66452239811584,117.4,2308.6149295387995,4.617229859077599,rebalance
2019-08-16,PSPPROJECT,buy,94.74317172314193,527.0,49929.651498095795,99.85930299619159,rebalance
2019-11-15,GSPL,sell,224.9083400815126,218.7,49187.4539758268,98.3749079516536,rebalance
2019-11-15,JBCHEPHARM,sell,267.0295157056985,197.975,52865.16837183566,105.73033674367132,rebalance
2019-11-15,MGL,sell,10.443728518008479,1029.0,10746.596645030724,21.49319329006145,rebalance
2019-11-15,NHPC,sell,2194.709955960255,23.6,51795.15496066202,103.59030992132404,rebalance
2019-11-15,NMDC,sell,1430.6490400600514,33.0,47211.4183219817,94.4228366439634,rebalance
2019-11-15,NTPC,sell,426.90749037629877,118.55,50609.88298411022,101.21976596822044,rebalance
2019-11-15,PIIND,sell,7.177758834793829,1433.75,10291.111729385651,20.582223458771303,rebalance
2019-11-15,ADANIENSOL,buy,195.22213358105432,272.0,53100.42033404678,106.20084066809356,rebalance
2019-11-15,DRREDDY,buy,96.61648532395702,549.6,53100.42033404678,106.20084066809356,rebalance
2019-11-15,GUJENERGY,buy,268.3194559577907,197.9,53100.42033404678,106.20084066809356,rebalance
2019-11-15,IGL,buy,249.88433098374955,212.5,53100.42033404678,106.20084066809356,rebalance
2019-11-15,KNRCON,buy,5.210973697559623,124.975,651.2414378525139,1.3024828757050277,rebalance
2019-11-15,POWERGRID,buy,67.22982612924729,105.75,7109.5541131679,14.2191082263358,rebalance
2019-11-15,PSPPROJECT,buy,4.3411586182074915,537.95,2335.32627866472,4.67065255732944,rebalance
2019-11-15,TORNTPOWER,buy,181.2301035291699,293.0,53100.42033404678,106.20084066809356,rebalance
2020-02-17,ADANIENSOL,sell,9.924648434718565,330.0,3275.1339834571263,6.5502679669142525,rebalance
2020-02-17,DRREDDY,sell,96.61648532395702,665.1600000000001,64265.42137808326,128.53084275616652,rebalance
